lemma:id	cchead:id	that	sentence
tell:1	important:8	0	 Tell me, what events is today important such as how many elephants Hannibal had on the Alps, when you can have helicopters?

mean:7	have:11	0	 When something is unprecedented, it means it doesn’t have a past, doesn’t have a history.

say:4	commit:8	0	 And then you say you won’t commit a mistake, so you’ll commit new mistakes.

say:3	producer:8	0	 `` I say brains is the greater producer of wealth, not oil.

see:8	close:16	1	 It’s limitless, and you’ll see that the GNP of Israel is very close to the Saudis’.

think:4	repetition:7	0	 Don’t you think Darfur is repetition?

think:2	last:9	0	 I think Darfur is, again, the last, or among the last battles between old and new.

be sure:3	over:10	1	 I am sure that the reasons for war are over, even though still there are wars which are an inertia from the past, a continuation that doesn’t make sense.

say:2	Muslim:6	0	 They say you can be Muslim and modern.

think:6	beautiful:4	0	 It's very beautiful I think.

think:2	combination:6	0	 I think it's a combination of the beauty, of the imagination, of the freedom.

think:4	be:6	0	 Why do you think it is so?

think:5	have:8	0	 First of all I think maybe they have bad teachers, which is a problem.

notice:7	important:12	0	 Also when I talk mathematics I notice the language is very important in mathematics and I actually notice that many times people fail in mathematics because they don't know how to write a composition.

notice:18	fail:23	1	 Also when I talk mathematics I notice the language is very important in mathematics and I actually notice that many times people fail in mathematics because they don't know how to write a composition.

notice:4	cheat:7	1	 And then I noticed that I cheat a little bit when I write them down.

think:18	come:27	1	 So instead of documenting the dreams it gradually became also like adding creational elements, and I think that somehow through writing my dreams I gradually came to writing, also poems, but mainly stories.

think:2	be:10	1	 I think that in this kind of structure there is a very gradual clarification of the relationship and the forth going on.

say:4	mission:16	1	 I should have said above that this is the first "solid" sample return mission —

mention:3	be:7	1	 I should mention parenthetically that there is a fantastic launch video — taken from the POV of the rocket on the JPL Stardust website — highly recommended — best I've ever seen — all the way from the launch pad, too.

know:25	where:26	0	 This is a big challenge because they are very small (order of micron in size) and are somewhere (we don't know where) on a HUGE collector — at least on the scale of the particle size — about a tenth of a square meter.

estimate:2	be:6	1	 He estimated that there should be around 45 particles, but this number is very uncertain — I wouldn't be surprised if it is quite different from that.

know:13	do:17	0	 There is a wonderful quote attributed to Einstein — "If we knew what we were doing, it wouldn't be called "research", would it?"

show:32	make:37	1	 "We are so interested because we find a big chance to show the talent and ability of Afghans," team member Rodaba Noori told the press, "to show that Afghan women can make robots too and we can improve in this section — [the] robotics section.

say:23	be:25	0	 Citing privacy rules, U.S. officials have not said why the team was initially denied visas, but Afghan Ambassador Hamdullah Mohib says there were concerns they would attempt to remain in the United States or in Canada after the contest.

say:16	possible:11	0	 "Seventeen years ago, this would not have been possible at all," said Ambassador Mohib.

say:12	notice:15	0	 Major general Fuad Basya, spokesman for the Indonesian military, said fisherman first noticed the people and a warship was deployed to retrieve them.

believe:8	leave:18	0	 According to ABC News, Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid being sent away from Indonesia waters.

say:16	contact:22	0	 Discussing his concern in a public statement, Malaysia's Prime Minister, Najib Razak said, "We are in contact with all relevant parties, with whom we share the desire to find a solution to this crisis".

say:5	contact:14	0	 The US State Department said John Kerry, the Secretary of State, contacted Thailand's foreign minister over temporary housing for the Rohingya out at sea.

say:9	urge:13	0	 Jeff Rathke, the State Department Spokesperson, said, "We urge the governments of the region to work together quickly, first and foremost, to save the lives of migrants now at sea who are in need of an immediate rescue effort".

suggest:2	sea:9	0	 Estimates suggest 8000 migrants may be currently at sea in the region.

think:18	resemble:20	0	 Mohamed brought the digital clock he made to school on September 14, and a teacher mistakenly thought it resembled a bomb.

observe:4	become:14	1	 The Deseret News observed that the hashtag on Twitter, #IStandWithAhmed, had become an international phenomenon.

hope:2	translate:7	1	 "Hoping that the #istandwithahmed movement translates into a substantive national conversation on race, punishment, and incarceration."

say:8	take:11	0	 His father Mohamed El-Hassan Mohamed said he was taking his entire family to the U.N. headquarters in New York, because international dignitaries wanted to meet with his son and express their support.

say:2	feel:4	0	 Jafari said she felt Mohamed had been subject to Islamophobia and her hashtag created greater awareness about this issue.

feel:4	subject:8	0	 Jafari said she felt Mohamed had been subject to Islamophobia and her hashtag created greater awareness about this issue.

say:9	welcome:13	0	 Facebook co-founder Mark Zuckerberg tweeted to Mohamed and said the boy was welcome to come and tour the company.

say:17	wish:19	0	 Executive director of the Dallas chapter of the Council on American - Islamic Relations Alia Salem said Mohamed wishes to use his newfound fame and attention to spotlight social causes including the treatment of Muslims in the United States.

say:11	help:21	0	 University of Texas Arlington Muslim Student Association president Sehar Memon said the large amount of positive feedback for Mohamed had helped make his situation much better.

say:3	believe:5	0	 Memon also said she believed the social movement in reaction to Mohamed helped improve Muslim / non-Muslim.

believe:5	help:13	0	 Memon also said she believed the social movement in reaction to Mohamed helped improve Muslim / non-Muslim.

say:19	take:31	0	 Civil Defense Authority director General Suleiman al-Amr, in remarks to al-Ikhbariya television, said "All those who were wounded and the dead have been taken to hospital. There are no casualties left at the location."

say:29	bad:13	0	 "Had it happened an hour later it would have been much worse," Khaled Al-Maeena, editor at large at the Saudi Gazette, said.

think:14	thousand:24	0	 "Had it happened five hours earlier or four hours earlier, I think the death toll would have been more than a thousand."

reveal:4	persuade:20	1	 Recent reports have revealed that a defector from the elite group within Scientology called the Sea Org was first persuaded to travel back to a management building for the organization in California, where he was interrogated by an attorney for Scientology and then arrested.

tell:12	assist:16	0	 He traveled to Florida to meet with Devocht, who had told Montalvo he would assist him with future employment and housing.

state:4	receive:8	0	 Scientology officials have stated they have not received the materials.

write:2	proceed:6	0	 Rathbun wrote, "Moxon proceeded to lie to Daniel that the hard drives were never returned, and made a convincing case (not difficult to do with a 19 year old who does not even know the three branches of government) that Daniel would be put behind iron bars for a good long time, UNLESS of course, he returned and cooperated with Moxon and routed out properly."

tell:13	deal:26	1	 Steve Whitmore, a representative for the LA Sheriff's office, told LA Weekly in a statement that the case involving Montalvo was being dealt with as charges relating to grand theft.

state:2	leave:4	0	 Whitmore stated Montalvo left Scientology-related employment in Los Angeles on September 24.

claim:18	leave:21	0	 On September 29, Scientology officials went to the East Los Angeles sheriff's station where they claimed Montalvo allegedly left the organization with computer hard drives.

tell:2	walk:17	1	 Whitmore told LA Weekly that on October 6 after traveling back from Florida, Montalvo "walked into lobby of the East L.A. station and turned himself in", and told the police, "everything he did".

state:2	involve:10	1	 Whitmore stated to LA Weekly that the alleged crime involved five hard drives each of $ 200 in value.

show:3	maintain:8	0	 The results show the anti-establishment camp successfully maintained a majority in the geographical constituencies' seats thus veto power to any members' bills, and also a minority larger than a third to veto any bills featuring major political reforms.

see:3	face:13	0	 The finals saw US team Cloud9 and Immortals, from Brazil, face off in Counter-Strike: Global Offensive.

determine:25	prefer:30	0	 On Tuesday, the New Zealand government announced the start of a public process to suggest designs for a new national flag, and determine whether their citizens would prefer a different national flag over the current one.

say:23	open:32	0	 According to the New Zealand Herald, Emeritus Professor John Burrows, the chairman of the project's panel of twelve, said New Zealand's flag has never before been open to public choice.

say:4	accessible:10	0	 Professor Burrows also said resources and kits would be accessible for schools and communities," For example, schools can run their own flag discussions and referendums to mirror the formal process as part of their own learning exercise".

say:8	believe:10	0	 New Zealand's Prime Minister John Key said he believes redesigning the flag now has a "strong rationale".

say:7	have:15	0	 Of the public process, he said, "In the end I'll have one vote in each referendum just like every other New Zealander on the electoral roll".

find:32	favour:38	0	 The New Zealand government intends to hold two referendums to reach a verdict on the flag, at an estimated cost of NZ $ 26 million, although a recent poll found only a quarter of citizens favoured changing the flag.

learn:3	attack:25	1	 Wikinews has learned that according to an Internet posting made just over 24 hours ago, the Church of Scientology's website is being attacked by hackers, causing the site to shut down.

explain:9	prompt:20	1	 The "History" section of the site explains, in a satirical fashion, that the incident was prompted by the Church of Scientology's attempts to remove a promotional video featuring Scientologist Tom Cruise from YouTube.

state:24	keep:28	1	 Though YouTube is complying with the Church of Scientology's requests to take down the video, other sites such as Gawker.com have stated that they will keep hosting the video.

write:12	load:26	0	 One poster admitted to being a part of the effort, writing in a blog post "I have myself, as per instructions, loaded up Gigaloader and started bombarding the Scientology homepage.

write:3	take:19	1	 The poster wrote that "Prompted I think by the Tom Cruise video, a new obsession is taking hold on the internet. An insurgency against The Church of Scientology."

say:22	tool:5	0	 It’s an interesting tool, created to overload/create malformed strings and crash a website’s database," said the post by an unknown author on pigmy.

report:3	message:19	1	 Some individuals reported that when they are able to reach the site, all they get is a message stating, "The word scientology means search for truth ...".

state:20	mean:26	0	 Some individuals reported that when they are able to reach the site, all they get is a message stating, "The word scientology means search for truth ...".

write:29	load:40	1	 Posts on the message board for the Scientology-critic site Operation Clambake from Friday theorized that a denial-of-service attack had occurred, and wrote that as of Friday the Scientology.org site was either not loading at all, or loading very slowly.

write:24	look:29	0	 Critics of Scientology at the Internet newsgroup alt.religion.scientology were critical of the attacks to the Church of Scientology website, with one poster writing "How can people look at both sides if one side is gone?"

say:25	time:18	0	 Now that we’re in 2011, in an era of modern web standards, it’s time to say goodbye," Microsoft says on "The Internet Explorer 6 Countdown".

say:8	have:18	1	 The Internet security firm Secunia.com, has said that as of March 4, 2011, IE6 has 277 vulnerabilities; 39 percent of these are rated "highly critical".

say:2	provide:10	1	 Microsoft says that the latest versions of Internet Explorer provide the user with enhanced protection from these attacks and threats.

claim:3	imprison:7	0	 Australian woman claims Church of Scientology imprisoned her for twelve years

claim:12	imprison:18	1	 Valeska Paris, an Australian woman and former Scientologist, has claimed that the Church of Scientology imprisoned her for twelve years aboard the Scientology - owned cruise ship, Freewinds.

claim:2	send:6	0	 Paris claims she was first sent to the ship aged eighteen for two weeks as a teenager but ended up spending twelve years there.

claim:3	take:8	1	 Paris also claims that her passport was taken away from her and she was forced to work in the engine room.

tell:7	attack:12	1	 I was basically hauled in and told that my mum had attacked the church and that I needed to disconnect from her because she was suppressive. Valeska Paris

tell:7	attack:12	1	 I was basically hauled in and told that my mum had attacked the church and that I needed to disconnect from her because she was suppressive.

claim:2	keep:6	1	 Paris claims that she was kept at Flag Land Base in Clearwater, Florida until she was eighteen and then transferred to the Freewinds.

claim:7	work:11	1	 On board the Freewinds, Paris claims that she was working from 6:00am to midnight and due to lack of sleep ended up being a walking zombie.

claim:3	task:12	1	 She also claims that in 1997 and 1998, she was tasked with removal of asbestos from the ship.

claim:3	volunteer:7	0	 They also claimed Paris was a volunteer and claim she has a vested interest for misrepresenting her experiences with the Church.

claim:9	have:11	0	 They also claimed Paris was a volunteer and claim she has a vested interest for misrepresenting her experiences with the Church.

claim:4	procedure:13	1	 The Church also claims that Paris not having her passport was maritime procedure.

say:31	hit:5	0	 Six shells of them hit the area near KPA civil police posts 542 and 543 and other 15 shells fell near KPA civil police posts 250 and 251", said KCNA.

say:10	continue:14	0	 The broadcasts began on August 10 and South Korea says the broadcasts will continue.

state:9	attack:12	0	 After the exchange of fire, North Korea stated it would attack any loudspeakers broadcasting propaganda and would respond, militarily, within 48 hours if the broadcasts do not stop.

say:12	think:16	0	 After the match, Hernan Dario Gomez, Panama coach, said, "I think we have learned a lot from today's game.

think:16	learn:19	0	 After the match, Hernan Dario Gomez, Panama coach, said, "I think we have learned a lot from today's game.

say:2	feel:10	0	 He said, "In the first half it felt good out there.

say:10	play:15	0	 After the match, Tunisia's coach Nabil Maaloul said, "We were playing against a highly-skilled and highly co-ordinated team in terms of their forward players.

say:6	need:19	0	 Minister of Education Stefania Giannini said a "more general reflection" ((it)) is needed.

say:11	open:18	0	 Claudio De Vincenti, undersecretary to the prime minister, said "a discussion table will be opened with the non-profit associations, religious association included" ((it)).

say:6	increase:11	0	 Undersecretary for Education Mr. Toccafondi says "many schools will increase their fees or they will quit. Then the State will have to find new resources to build new structures and manage them" ((it)).

observe:2	coincide:26	1	 Wilkins observed that the 2007 starting date of the donation program, which is part of the Andy Warhol Foundation for the Visual Arts, coincided with the 20th anniversary of Andy Warhol's death in 1987.

say:15	receive:18	0	 K.C. Maurer, chief financial officer and treasurer at the Andy Warhol Foundation, said 500 institutions received the initial invitation and currently 190 universities have accepted one or more donations.

see:16	reach:19	0	 For example, the Weatherspoon Art Museum at the University of North Carolina at Greensboro saw attendance levels reach 11,000 visitors when it exhibited its Warhol collection in 2010, according to curator Elaine Gustafon.

say:23	think:3	0	 "I think America's obsession with celebrity culture is as strong today as it was when Warhol was living", said Gustafon.

think:3	strong:12	0	 "I think America's obsession with celebrity culture is as strong today as it was when Warhol was living", said Gustafon.

explain:2	begin:8	0	 Wilkins explained Warhol's obsession with celebrities began when he first collected head shots as a kid and continued as a passion throughout his life.

say:32	hang:4	0	 "He's hanging out with the celebrities, and has kind of become the same sort of celebrity he was interested in documenting earlier in his career", Wilkins said.

observe:2	identify:6	0	 Wikinews observed the USI exhibit identifies and features Polaroids of fashion designer Halston, a former resident of Evansville.

say:17	serve:22	0	 Cynthia Thompson, curator and director of exhibits at the University of Arkansas, Fayetteville, said, "These images serve as documentation of people in his every day life and art - one which many of us enjoy a glimpse into."

say:18	what:6	0	 "Pop art was about what popular American culture really thought was important", Kathryn Waters said.

think:11	important:13	0	 "Pop art was about what popular American culture really thought was important", Kathryn Waters said.

say:31	think:3	0	 "I think everybody knows Andy Warhol's name, even non-art people, that's a name they might know because he was such a personality", Water said.

think:3	know:5	0	 "I think everybody knows Andy Warhol's name, even non-art people, that's a name they might know because he was such a personality", Water said.

say:11	think:15	0	 Hilary Braysmith, USI associate professor of art history, said, "I think his photography is equally influential as his graphic works, his more famous pictures of Marilyn.

think:15	influential:20	0	 Hilary Braysmith, USI associate professor of art history, said, "I think his photography is equally influential as his graphic works, his more famous pictures of Marilyn.

think:21	break:27	0	 In terms of the evolution of photography and experimentation, like painting on them or the celebrity fascination, I think he was really ground-breaking in that regard."

say:2	like:8	0	 Wilkins said," [Warhol] liked the way photo booths and the Polaroid's front flash looked".

say:3	artist:8	0	 Wilkins also said Warhol was both an artist and a businessperson.

say:22	want:3	0	 "He wanted to be rich and famous and he made lots of choices to go that way", Wilkins said.

say:2	center:9	0	 He said, "Andy Warhol was the center of the Zeitgeist for the 20th century and everything since.

say:2	see:6	0	 Allton said he had only seen the Silver Clouds installation before in film.

say:17	think:3	0	 "I thought that in real life it was really kind of magical," Allton said.

think:3	magical:13	1	 "I thought that in real life it was really kind of magical," Allton said.

find:3	exceed:10	0	 The scientists found reduction of crop yields by 2050 exceeded 10% of 2000 levels, substantially decreasing food security, in all cases examined.

estimate:2	increase:12	0	 They estimated by 2050, increasing population and changing diet would increase world food needs by 50 percent.

say:2	look:18	0	 Heald said although temperature and ozone are separately known to impact crop yields, "nobody has looked at these together".

show:16	lose:29	0	 Results of NCLAN studies, published in a paper by AS Heagle in 1989, show dicot species, such as soybean, cotton, and peanut, lose more yield from ozone than do monocot species such as sorghum, field corn, and winter wheat.

find:3	cause:7	1	 The researchers found that ozone pollution caused 46 percent of previously heat-attributed damage to soybean crops.

say:6	have:10	0	 The U.S. Environmental Protection Agency says some crops may have higher yields with increased levels of carbon dioxide.

note:2	show:5	0	 Heald noted the findings show pollution reduction is also important.

show:5	important:10	0	 Heald noted the findings show pollution reduction is also important.

estimate:5	close:9	0	 The Greek Orthodox Church estimates that number is closer to 40,000.

believe:2	contribute:17	1	 We believe that the commitments set up in the framework of the Adriatic Charter are also contributing to meet NATO standards, to the benefit of regional stability and security.

note:7	prevail:24	1	 The Albanian Government is pleased to note that an ever-healthier climate of confidence and relations of bilateral and multilateral cooperation are prevailing in the South-Eastern European region.

ensure:11	compatible:18	1	 We are committed to doing all that is required to ensure that the election process is fully compatible with international standards for free and fair elections.

imagine:33	live:37	1	 Those dreams are for India, but they are also for the world, for all the nations and peoples are too closely knit together today for any one of them to imagine that it can live apart.

believe:15	affect:16	0	 Each time I have done so to discuss with you some matter that I believe affected the national interest.

feel:12	duty:16	0	 Throughout the long and difficult period of Watergate, I have felt it was my duty to persevere, to make every possible effort to complete the term of office to which you elected me.

feel:11	necessary:16	1	 As long as there was such a base, I felt strongly that it was necessary to see the constitutional process through to its conclusion, that to do otherwise would be unfaithful to the spirit of that deliberately difficult process and a dangerously destabilizing precedent for the future.

believe:11	serve:18	1	 But with the disappearance of that base, I now believe that the constitutional purpose has been served, and there is no longer a need for the process to be prolonged.

know:15	hand:42	1	 But in turning over direction of the Government to Vice President Ford, I know, as I told the Nation when I nominated him for that office 10 months ago, that the leadership of America will be in good hands.

hope:7	hasten:12	1	 By taking this action, I hope that I will have hastened the start of that process of healing which is so desperately needed in America.

say:3	make:21	1	 I would say only that if some of my judgments were wrong--and some were wrong--they were made in what I believed at the time to be the best interest of the Nation.

believe:32	right:35	0	 To those who have stood with me during these past difficult months--to my family, my friends, to many others who joined in supporting my cause because they believed it was right--I will be eternally grateful for your support.

say:17	leave:19	0	 And to those who have not felt able to give me your support, let me say I leave with no bitterness toward those who have opposed me, because all of us, in the final analysis, have been concerned with the good of the country, however our judgments might differ.

say:13	end:34	1	 We must complete a structure of peace so that it will be said of this generation, our generation of Americans, by the people of all nations, not only that we ended one war but that we prevented future wars.

ensure:4	enemy:29	1	 We must now ensure that the one quarter of the world's people who live in the People's Republic of China will be and remain not our enemies, but our friends.

understand:3	like:9	0	 I can understand why some Republicans may not like it, but, as a Democrat, as one who believes in the Democratic Party, as one who believes that the Democratic Party has meant progress for this city, this State, and this country, I am proud to be here in Philadelphia.

believe:30	mean:36	1	 I can understand why some Republicans may not like it, but, as a Democrat, as one who believes in the Democratic Party, as one who believes that the Democratic Party has meant progress for this city, this State, and this country, I am proud to be here in Philadelphia.

understand:3	proud:51	0	 I can understand why some Republicans may not like it, but, as a Democrat, as one who believes in the Democratic Party, as one who believes that the Democratic Party has meant progress for this city, this State, and this country, I am proud to be here in Philadelphia.

be sure:11	realize:14	1	 Everyone expects things of Presidents, but I am not sure that they realize how much depends upon the Members of the House and the Members of the Senate who must make the final judgment on what kind of laws a President must execute.

realize:14	depend:17	0	 Everyone expects things of Presidents, but I am not sure that they realize how much depends upon the Members of the House and the Members of the Senate who must make the final judgment on what kind of laws a President must execute.

say:4	have:8	0	 I did not say we would not have new pressures and new problems.

say:2	believe:10	1	 I said, first of all, that I believed in America where work was available to those who were willing and able to work, where the waste of idle men and machines could be avoided, and where greater economic growth could provide the new jobs and the new markets that our growing Nation needed.

be sure:17	make:36	1	 Fully aware of the role of education in a country’s development agenda, I am sure that the new initiatives being undertaken by School of Open Africa, the Creative Commons and UNESCO are making their contribution towards the social, economic, and political pillars which are the three fundamental cornerstones of our country, and indeed for our great continent.

tell:5	go:14	0	 And, I can tell you, some of the candidates, they went in.

know:4	work:11	0	 They didn't know the air-conditioner didn't work.

know:4	big:9	0	 They didn't know the room was too big, because they didn't have anybody there.

think:4	go:7	0	 I don't think it's gonna happen.

see:7	beat:9	0	 When was the last time anybody saw us beating, let's say, China in a trade deal?

tell:9	get:14	0	 But I speak to border guards and they tell us what we're getting.

say:22	take:26	0	 They don't have to pay interest, because they took the oil that, when we left Iraq, I said we should've taken.

say:3	hit:8	0	 But I said, "Don't hit Iraq," because you're going to totally destabilize the Middle East.

know:4	work:7	0	 They don't know if it worked.

think:3	horrible:6	0	 And I thought it was horrible when it was broadcast on television, because boy, does that send signals to Putin and all of the other people that look at us and they say,

think:4	have:7	0	 We seem to think moral questions have correct answers; that the correct answers are made correct by objective moral facts; that moral facts are wholly determined by circumstances; and that, by engaging in moral conversation and argument, we can discover what these objective facts are.

think:14	objective:19	1	 But as we have seen above, evolutionary theory explains why we would think that moral judgments are objective.

show:8	something:16	1	 The philosopher Michael Ruse takes this to show that the apparent objectivity of morality is something like an “illusion” foisted on us by our genes (Ruse [1986] 1998, 253).

show:13	objective:19	1	 Of course, even if Ruse is correct, this does not show that moral judgments are not objective, but it can make us think whether the objectivity of morality really has to be explained, as many philosophers assume.

think:26	have:33	0	 Of course, even if Ruse is correct, this does not show that moral judgments are not objective, but it can make us think whether the objectivity of morality really has to be explained, as many philosophers assume.

suggest:11	be:14	1	 Ruse has also argued that an evolutionary account of morality suggests that there are no moral facts in the first place.

believe:15	be:17	0	 If moral facts are explanatorily redundant, indeed, moral realists (those who believe there are mind-independent, objective facts about morality, as discussed in Chapter 1) need to say why we should still suppose that moral facts do exist.

suppose:40	exist:45	1	 If moral facts are explanatorily redundant, indeed, moral realists (those who believe there are mind-independent, objective facts about morality, as discussed in Chapter 1) need to say why we should still suppose that moral facts do exist.

show:15	false:21	1	 Relatedly, Sharon Street, for example, argues that evolutionary explanations of morality show that moral realism is probably false.

think:37	wrong:43	1	 The kind of moral realism that Street has in mind is the view that moral properties exist as objective features of the world (to wit, whether stealing is wrong is independent of whether anyone thinks or feels that stealing is wrong).

assume:12	true:18	1	 In light of the coincidence, we have no reason to assume that our moral judgments are true—an unpalatable conclusion for realists.

claim:1	be:4	1	 Claiming that there is a relation, however, is empirically dubious, according to Street.

suppose:1	assume:5	1	 Suppose that moral realists assume that there is no relation between our moral judgments and the moral facts.

assume:5	be:8	1	 Suppose that moral realists assume that there is no relation between our moral judgments and the moral facts.

claim:2	much:10	1	 Street claims that such a coincidence would be too much to believe.

give:1	influence:7	1	 Given that our moral beliefs are influenced by evolutionary forces, and not by the moral facts, our moral beliefs would be the same even if the moral facts would change.

show:17	unjustified:23	1	 But because we should not hold on to such insensitive beliefs, evolutionary explanations of morality show that our moral beliefs are unjustified (because they are not sensitive).

see:10	raise:14	1	 Once we get into the details, we can see that it also raises deep theoretical questions about evolutionary explanations, the relation of descriptive and normative claims, the epistemology of justification and truth, and the general viability of naturalism in ethics.

find:3	tool:11	1	 You will find that each of these is a strong tool that will enable you to engage with learning material in a way that not only suits your needs, but also gives you ownership over your own learning processes.

show:3	predictor:10	1	 The study showed that grit and perseverance were better predictors of academic success and achievement than talent or IQ.

find:8	able:15	1	 In a 2007 study Duckworth and colleagues found that individuals with high grit were able to maintain motivation in learning tasks despite failures.

find:2	ensure:18	1	 You find that while this reinforces some of the knowledge you have gained, it does not ensure you have all the information you will need to do well on the test.

ensure:18	have:20	0	 You find that while this reinforces some of the knowledge you have gained, it does not ensure you have all the information you will need to do well on the test.

know:2	be:14	1	 You know that if you simply read the chapters yet again, there is no guarantee you are going to be any more successful.

determine:2	need:5	1	 You determine that you need to find a different approach.

find:20	need:22	0	 In true grit fashion, for your next try, you study those items on your list where you found you needed a bit more information, and then you go through your list again.

believe:3	exist:16	1	 Some scholars believe that between nine and fifteen thousand years ago, a land bridge existed between Asia and North America that we now call Beringia.

suggest:10	travel:16	1	 Recent research along the west coast of South America suggests that migrant populations may have traveled down this coast by water as well as by land.

believe:2	begin:12	1	 Researchers believe that about ten thousand years ago, humans also began the domestication of plants and animals, adding agriculture as a means of sustenance to hunting and gathering techniques.

believe:13	city:18	0	 The ethnicity of this settlement’s inhabitants is debated; some scholars believe it was a multiethnic city.

suggest:14	sacrifice:17	0	 Near the Temple of the Feathered Serpent, graves have been uncovered that suggest humans were sacrificed for religious purposes.

assume:19	drink:22	0	 If your professor comes into an early morning class holding a mug of liquid, what do you assume she is drinking?

think:16	gross:20	1	 Often, people in the United States express disgust at other cultures’ cuisine and think that it’s gross to eat meat from a dog or guinea pig, for example, while they don’t question their own habit of eating cows or pigs.

say:7	drive:12	1	 For example, Americans tend to say that people from England drive on the “wrong” side of the road, rather than on the “other” side.

know:2	hold:6	0	 He knew he’d never hold his own against these experts.

say:8	try:13	0	 But the tribal members congratulated him, saying, “You really tried!”

understand:1	explanation:23	1	 Understand that Newton’s concept of the gravitational force between two massive objects and Einstein’s concept of warped spacetime are different explanations for the same observed accelerations of one massive object in the presence of another massive object

think:4	space:8	1	 Einstein preferred to think that it is space and time that are affected by the presence of a large mass; light beams, and everything else that travels through space and time, then find their paths affected.

say:1	want:3	0	 Say you want to fly from Chicago to Rome.

imagine:4	have:6	0	 For example, imagine you have to describe to worried school officials the fire that broke out in your room when your roommate tried cooking shish kebabs in the fireplace.

explain:2	Avenue:10	1	 You explain that your dorm is at 6400 College Avenue, a street that runs in the left-right direction on a map of your town; you are on the fifth floor, which tells where you are in the up-down direction; and you are the sixth room back from the elevator, which tells where you are in the forward-backward direction.

explain:3	break:7	1	 Then you explain that the fire broke out at 6:23 p.m. (but was soon brought under control), which specifies the event in time.

show:3	be:6	1	 But Einstein showed that there is an intimate connection between space and time, and that only by considering the two together—in what we call spacetime—can we build up a correct picture of the physical world.

suppose:1	have:3	0	 Suppose we have an extremely intelligent ant—a friend of the comic book superhero Ant-Man, perhaps—that has been trained to walk in a straight line.

notice:18	deviate:20	0	 The distortion is not large, but if we follow the ant’s path carefully, we notice it deviating slightly from a straight line.

say:3	use:6	0	 Let’s say we now use a massive paperweight.

see:9	straight:19	1	 From our point of view, we can see that the sheet near the paperweight is no longer straight.

think:6	able:10	0	 Like I didn't even think I would be able to wake up for my 8:15 a.m. yoga class that I signed up for, but I am awake.

see:15	turn:19	0	 So I was kind of like, maybe I should vlog today and just see how my day turns around because we're getting off on a rough start right now.

see:14	improve:17	0	 I'll take you guys to yoga with me and we'll just see if things improve.

think:2	good:6	0	 I think it'll be good for me and it's gonna be relaxing.

think:18	what:21	0	 You know I've been cooking a lot more in my vlogs and I'm starting to think like, what if Gordon Ramsay is watching my vlogs and just absolutely shitting on me.

hope:5	enjoy:8	0	 So yeah, I hope you guys enjoyed watching!

be glad:24	here:27	0	 For those of you who are new here and don't know me, my name is Jasmine, and I'm so glad you're here on my channel.

know:19	talk:23	1	 If I'm sounding out of breath, my lingering shortness of breath, and then also you know that I always talk fast in these videos.

know:3	have:11	0	 And you know like when you wake up sometimes you have like a sore throat because of the fact that your hair was wet and you were cold?

assume:4	throat:15	1	 So, I assumed oh that like maybe it was just like a sore throat gotten because I didn't bother to you know blow dry my hair.

remember:5	get:9	0	 That Tuesday, I remember I had been getting a little bit more symptomatic.

believe:22	day:26	0	 I get tested on Wednesday, and when I'm tested on Wednesday, I remember that night, um I believe that was the day where I had actually gotten a fever and chills.

remember:3	check:8	0	 And I remember at one point I checked my temperature's only like 98.7, but at another point it was like 101 or something really high that was obviously a fever.

check:8	98.7:14	0	 And I remember at one point I checked my temperature's only like 98.7, but at another point it was like 101 or something really high that was obviously a fever.

notice:7	feel:13	0	 Um day six was when I noticed like the my sinuses were feeling weird.

notice:11	start:16	1	 Um so, day six and seven, I started noticing that my taste buds started to change.

mention:5	heightened:20	0	 Oh, let me mention, um nearly day two or three, my senses were like really really heightened.

know:4	remember:7	0	 I don't know if you remember the clip of when I had been eating those chips.

remember:31	gargle:34	0	 So, from there, I had gotten um a complete 180 and went from everything being like really heightened sense of taste and even the smell, because I remember I was gargling apple cider vinegar, and I remember smelling it from across the room, and now I can't really.

say:5	have:8	1	 Well, I would say that I have like 30 percent of my taste and smell.

see:25	change:31	0	 So, for example, if you can see my Bath and Body Works candle, I try to smell that every morning to see if my change in smell changes, and I have like maybe 30 percent of my like smelling capabilities.

know:4	see:9	0	 I don't know if you guys have seen those like TikToks where people try and drink different things like pickle juice and water and Gatorade.

know:15	see:18	0	 Like like for example, I made mac and cheese, I don't know if you saw earlier.

know:5	taste:9	0	 I don't really know exactly how it tastes because I can only like I can kind of taste the cheese, um the saltiness, but it's more so um I'm able to feel the textures.

know:2	look:4	0	 I know it looks kinda crazy.

believe:4	show:9	1	 I cannot believe that I'm actually showing you guys these products.

see:4	thick:11	0	 You guys can see on the camera it's super thick.

make sure:5	contribute:10	1	 I wanted to make sure that this styler actually contributes to the health of your hair.

